Item Name,Brand Name,Device Condition,Material Recovery Rate,Device Type,Year of Manufacturing,Cost of Recovery,Gold (g),Silver (g),Copper (g),Palladium (g),Platinum (g),Recycling Score
iPad,Panasonic,Scrap,74.55146708966112,Tablet,2009,20.848226448955522,0.01949203538008906,0.19327430196458278,17.840299343795284,0.006286947295605469,0.00038016966583016046,65.70097566220863
Rack Server,OnePlus,Damaged,82.25525217322392,Server,2013,47.49885491207981,0.13978732411992367,1.6901513427728962,232.9294014708181,0.04293793200915823,0.003156040354546594,60.58192291727055
WiFi Router,HP,Fair,82.80366589402101,Router,2013,15.464575578700968,0.012590856941718142,0.15826957467946723,43.8900323986528,0.008548262113420363,0.00074038616466354,70.93674791706253
WiFi Router,Cisco,Fair,82.71449839474523,Router,2024,11.339272200119193,0.015500154864226014,0.20220691787950495,49.55260214400284,0.009406078621705422,0.0010576275722358626,79.08665797075643
iPad,LG,Fair,81.14954944668047,Tablet,2008,20.17432058177019,0.03702741283527923,0.29992918941073543,32.2912520472128,0.011336590417738171,0.0008114893467150062,65.15976357959997
MacBook Pro,OnePlus,Scrap,68.93523784253397,Laptop,2008,29.336635193469295,0.03714856186983946,0.4052687091335847,51.00702383050914,0.010825655679262252,0.0008415955574935209,53.079606426137765
Smart TV,Asus,Good,88.89109407819451,TV,2022,15.791068578397034,0.023452580265234307,0.25044651175666666,84.58142255280067,0.005992791662648102,0.000858975852462715,72.23120090568048
Mi Pad,Apple,Fair,82.1387075330639,Tablet,2025,13.7378692384767,0.04301758348199433,0.3733177595618632,37.46113341988805,0.01249077689204977,0.0009362962790308451,75.10028935902906
Workstation,Cisco,Excellent,90.30133921109572,Desktop,2017,25.2221375713082,0.13535644868281213,1.6472888456902135,252.96340048510555,0.038050465074551905,0.0027090615345780615,71.17384766992613
WiFi Router,Intel,Scrap,75.49462606300852,Router,2023,16.821426759433663,0.008324236396158027,0.11213010899224572,24.849079547051467,0.005275015167664778,0.0004972136611639372,65.05109025231657
LED TV,OnePlus,Fair,78.01910291714063,TV,2023,18.47443119541936,0.018554090928560515,0.25238577770860815,75.02670863810488,0.004764638239693766,0.0006683038266795493,68.40921787073994
Mi Pad,Intel,Good,86.91080431052607,Tablet,2012,13.081667084428629,0.05138318045833995,0.38856656178175936,40.81465071139108,0.016290131618870683,0.0010648868314383699,71.33703212340478
Office PC,Asus,Good,86.67226977936672,Desktop,2023,34.21068454927033,0.12284067274386497,1.4058531150891642,258.32034604870455,0.04133186452978956,0.002770804984852463,68.26107192701215
Galaxy Tab,Intel,Good,83.3908728985716,Tablet,2024,13.491610295959369,0.05990382229093501,0.48633881020534936,46.31843000109528,0.01574958775448785,0.0010980921044830491,89.54670859079224
Blade Server,HP,Damaged,77.25220474344461,Server,2013,51.5049715982843,0.1366678590229605,1.460976412283348,244.59180302725568,0.05582216265042747,0.0026572132336482317,57.4026270747724
Galaxy Tab,Nokia,Damaged,69.80319737560308,Tablet,2008,22.268728407057168,0.023222062617720272,0.23416494448416156,24.198516341334148,0.00745403165396373,0.0005656360534639416,61.84805449733809
Gaming PC,OnePlus,Excellent,85.2835649230083,Desktop,2013,29.49878630342527,0.11223012111218887,1.2010028154888346,222.97813992964052,0.02885561021615073,0.0025360397463325434,58.70286184506134
Galaxy S21,Dell,Fair,86.03669399107982,Smartphone,2020,11.033067179898406,0.03461581710540682,0.20581640651918218,15.316682796838679,0.01097521529365725,0.0008440150284512234,70.86514401956272
Redmi Note,Cisco,Good,87.45682182920895,Smartphone,2009,15.522003359634132,0.03034282395311658,0.21181673905796872,16.25882553999009,0.011818286190210655,0.0006811510595772245,79.93254575060878
LED TV,Dell,Damaged,77.64538305523295,TV,2020,26.54323710028612,0.013885698009653199,0.21313838500897814,59.674725330211054,0.004523345721899886,0.0005998607886732826,65.61364500176471
Mi Pad,HP,Good,89.79151792343292,Tablet,2018,13.480589176120343,0.04592621981264315,0.4279216780406514,41.91599128600885,0.015927906980192075,0.000858207601099664,70.00881581727995
Mi Pad,Panasonic,Scrap,74.66659370390323,Tablet,2025,14.41077607204692,0.02553908479503798,0.20443526141642143,18.88761122133614,0.007282535694272786,0.0004910844492944091,75.68460929504607
LED TV,Apple,Fair,81.55973415220312,TV,2018,18.615107981220362,0.01737062498134793,0.2558080750788004,72.85866238941578,0.004658351881049341,0.0006960375455131223,64.77776615226551
Inkjet Printer,Xiaomi,Excellent,89.18646032658388,Printer,2021,16.2463404975086,0.013141700718200578,0.16018753623354892,77.04196277481488,0.00422022721716367,0.0006017444278864573,74.2156095437659
Workstation,Intel,Fair,92.40731932646655,Desktop,2024,30.566031329453565,0.12597935816727363,1.4669237342108112,235.52199967251644,0.03669297810910224,0.0029268635398911774,71.34287566668952
Redmi Note,Xiaomi,Excellent,81.301047735872,Smartphone,2022,9.827791980115343,0.0385099891489615,0.29311592960802113,20.4026349749987,0.013982975284394754,0.0011319634300645967,73.00861304501403
Enterprise Router,Xiaomi,Damaged,67.8282368617456,Router,2010,20.559023860357858,0.008944916899723938,0.12425218697554842,30.23760598191805,0.0063109350369596135,0.0005634542255640517,63.504680688153385
Redmi Note,Asus,Excellent,87.51916844568902,Smartphone,2008,15.555839194310522,0.026208138491945122,0.19175701016544222,14.487507336552314,0.008943325227626727,0.0008174751977708997,70.05987810753382
Enterprise Router,LG,Excellent,90.66073386739436,Router,2022,8.56041232949597,0.014203665869814535,0.2245421709393694,62.43631600393433,0.010326865890847817,0.0009827445466499799,66.99315382768158
Enterprise Router,Sony,Excellent,87.37236965736219,Router,2012,14.320020516040397,0.013570236530564423,0.1889234769463142,59.52201346840579,0.009331728989401636,0.000944605534074341,65.95719681581419
Rack Server,Asus,Fair,79.05606501805318,Server,2018,47.38807981739815,0.16911498065940528,2.4519458778799206,338.16685633038054,0.06666942331465604,0.004175877773672606,55.566111887595675
Rack Server,Samsung,Excellent,88.34314906783193,Server,2012,40.09465670174057,0.21506518362799118,2.767048184384609,462.6515545135766,0.09306070646898387,0.0043303190073950715,73.65687929703543
Laser Printer,Dell,Scrap,67.18919133712663,Printer,2012,19.456999937770618,0.0041540204512665446,0.05546039748561165,32.449464566111715,0.0015864977482537793,0.0002438059258640439,61.83494725458745
WiFi Router,LG,Excellent,84.1470685542916,Router,2009,12.811609680597552,0.014452083026665565,0.2019718846733783,47.48833982405608,0.0074872215144232415,0.0008884136704576156,67.74286551630497
HP Pavilion,OnePlus,Damaged,73.14550491785295,Laptop,2021,24.199666641902407,0.05404690565892502,0.4658986716714123,82.57243541557142,0.019563566486799844,0.0013883177078310366,71.13104311042477
OLED TV,Asus,Damaged,70.88441133986062,TV,2008,28.05364336784549,0.01139508527371991,0.1664364407878652,47.31086666667797,0.00363887623037001,0.0005055710366832247,56.95821609614381
Laser Printer,LG,Excellent,97.0,Printer,2009,18.210020169993964,0.009662542918286526,0.11941493167936144,68.21715557099948,0.0035838816443387713,0.0005532956668836279,81.43820670854011
Dell XPS,OnePlus,Excellent,83.74838084680736,Laptop,2012,23.5127260482606,0.08414618562268304,0.7943243930191426,127.2802457041012,0.025527473848078523,0.0016619007932058177,73.12520975129132
OnePlus 9,Asus,Excellent,88.96929724318288,Smartphone,2019,8.874885711698461,0.035164308873687315,0.24769532151046475,18.74972879460961,0.010670919866954603,0.0009057156089040619,82.60042345311605
Galaxy S21,Dell,Damaged,70.51597893870388,Smartphone,2014,18.0001168873493,0.01994453633014063,0.15022923830388488,11.047603213459777,0.007844876024593037,0.0006021830446437328,63.630574483865374
Rack Server,Acer,Good,89.95480891239717,Server,2022,39.41964560284966,0.19727172742576676,2.7187176924270706,424.34417611937016,0.07750162629191153,0.004541717225415592,69.43615241147072
Enterprise Router,Xiaomi,Damaged,76.38845789566591,Router,2016,14.588010508532593,0.009678165620178605,0.1223439338977048,38.98001365465993,0.0061654249435622414,0.0006808325688928091,61.09565868977104
OLED TV,Asus,Excellent,87.64070495561933,TV,2016,19.61501460267524,0.018377291810185412,0.2951728134169046,81.59059392697327,0.0050960609282025985,0.000903267871377501,69.15315132619493
Inkjet Printer,Apple,Excellent,86.17671872316794,Printer,2010,17.2946569696944,0.008799961093775987,0.09999060432303468,65.65763920545403,0.0037497605822923268,0.0005224663249056535,65.21323526702352
Inkjet Printer,HP,Good,87.58680509358155,Printer,2024,14.668900653317632,0.010252679291462024,0.11719323621751136,70.77984563417749,0.00420047358044696,0.0005360905907283927,67.45498932866582
Redmi Note,Samsung,Damaged,77.95402028986517,Smartphone,2022,13.524345703324917,0.029582256664394874,0.16295588323246069,12.194110323314007,0.006209647472851993,0.0005925267513642445,68.80927125321492
iPhone 11,Sony,Fair,81.2485424146161,Smartphone,2015,12.538377498181797,0.030363330946011072,0.2203101338582398,15.312955298116446,0.009613050724346326,0.000748611438842895,78.01524424042265
Redmi Note,HP,Fair,85.78499877840538,Smartphone,2022,10.894051552133218,0.030939448081039003,0.21105176539337853,14.622512007867567,0.01096841470973118,0.0008989159252068799,65.61802004544393
Galaxy Tab,Acer,Excellent,93.7711364545324,Tablet,2017,14.236541781256639,0.050113012484303304,0.44812896069996705,38.70988165577043,0.015479689341389297,0.0010215052156166229,77.02677212155069
Mi Pad,Apple,Good,85.08849973109088,Tablet,2015,16.248908766163407,0.04873073361476593,0.4146152127905118,39.45905704222156,0.011733787298010116,0.0009539418984703833,72.50691634134213
Redmi Note,Nokia,Excellent,87.44595427661118,Smartphone,2015,13.099362459552445,0.03397906813336938,0.23716769348894776,15.72294455253391,0.011694886679971334,0.000994309237576647,72.50452859926831
Mi Pad,Acer,Excellent,85.8240891667946,Tablet,2008,15.820653306443255,0.0397653759896289,0.3776119818318037,38.01933962210798,0.01215812796886657,0.0009117061989164458,76.26696125716146
WiFi Router,HP,Good,91.8534919996504,Router,2024,13.365777040477406,0.015149684473663444,0.21176775525208774,61.057889348206196,0.011896903564509056,0.0009617795418745915,83.51345731302513
Laser Printer,Lenovo,Fair,82.67362396434652,Printer,2011,21.348705536635205,0.007089771532817978,0.08257672647133114,52.159488648400455,0.003020914957556887,0.00032240479531206066,68.78047701207092
Lenovo ThinkPad,Dell,Good,82.21181382645311,Laptop,2023,20.8321458687165,0.0952234086990667,0.885075375193756,134.2268123532033,0.03161122152197036,0.0021052273737475913,74.5137707349097
Inkjet Printer,Apple,Scrap,77.21471000228333,Printer,2024,17.419836865250716,0.005022368445273828,0.06257745323063915,34.36858877960877,0.0019124453218300754,0.00027336538934369164,60.98981810444447
Blade Server,Asus,Scrap,62.34530555314842,Server,2012,52.18636290635976,0.09972007356405768,1.091560667539459,169.04636718098158,0.03230114099706844,0.002426215957195605,53.63382618394376
Enterprise Router,Asus,Scrap,69.39834283369521,Router,2012,22.144623875666383,0.006584489163604055,0.0846301380537239,21.502618642146377,0.0040170536561785035,0.00041708959640107815,70.10349854354072
Inkjet Printer,Panasonic,Fair,74.30755331963688,Printer,2009,21.378725673787724,0.007180650132210412,0.08920189075168589,49.3954936189243,0.0026710019063684465,0.00037290331738041595,57.64392330109723
iPhone 11,Sony,Good,84.73965665051928,Smartphone,2019,11.178630394372849,0.03779147104651155,0.22917646400393976,18.942414088246082,0.013927191068627961,0.0009707516325587488,76.78121888890914
Blade Server,Cisco,Damaged,73.1432302467247,Server,2011,51.46291118911125,0.11789076703241969,1.6680431736401862,278.5102179980061,0.04968293500906535,0.0028971443022287715,57.95324226627621
Enterprise Router,Lenovo,Scrap,72.77257861096832,Router,2015,19.579422152064527,0.006684682904237265,0.09024152885519729,21.89598114769209,0.004172206762959206,0.0004554051786082332,57.3135928076759
iPhone 11,Asus,Fair,81.58392497456673,Smartphone,2015,11.833440161809683,0.027104909934059857,0.1588679839558434,13.618367966488544,0.008911960796290785,0.0006693374220960709,70.02125791088021
OLED TV,OnePlus,Excellent,86.3561444299171,TV,2012,22.022136288357757,0.01563576529633713,0.3012804596749499,73.20690065220559,0.00559375355086856,0.0007301738555695685,68.88543207948881
Enterprise Router,Intel,Damaged,82.70034979058826,Router,2015,18.391088697770158,0.009752545933305075,0.1208175181224964,34.86742663975415,0.0068762765760196016,0.0006101462249241389,80.16822016479777
OLED TV,OnePlus,Fair,83.66095386084255,TV,2017,23.7691929572674,0.013842775158426603,0.17861942809953896,71.59963074529665,0.004113364678982507,0.0007950913336922674,68.63098834180758
Laser Printer,Panasonic,Scrap,68.76164552166657,Printer,2011,27.349689551743523,0.003592525968038665,0.049163560534781395,30.22065777730204,0.0017888970919610904,0.00020399445973469195,55.82121194948396
Rack Server,OnePlus,Damaged,78.75895240658551,Server,2022,47.50344941621106,0.1477191727430898,1.9364121139007098,283.34618752388263,0.05483673946518722,0.003347504643004436,56.69270241020363
OnePlus 9,Samsung,Damaged,71.97412521516137,Smartphone,2012,13.722843111362897,0.024011874166974388,0.14213425305153232,11.384783622166692,0.007126124053304454,0.000523163278423546,63.6327141930769
OLED TV,LG,Excellent,92.70255954485876,TV,2017,15.440067820336964,0.02102303753697045,0.33702957089186225,95.80044708532604,0.005162510427202766,0.0010101339389244506,70.85554993273895
HP Pavilion,Sony,Good,79.13365511065592,Laptop,2011,25.771716472824455,0.08127886750373385,0.7139387310738287,122.60805342020514,0.030921136303325925,0.0019609658714210684,67.3278011668689
OLED TV,Panasonic,Good,88.62242808173099,TV,2024,18.534516892177077,0.02220914936835869,0.2941463113052389,87.4902749061446,0.005174313941096546,0.0010052661618064522,67.89626846176184
Workstation,Sony,Good,88.27446229633405,Desktop,2020,26.046772826801853,0.1293136369730265,1.5675093683610688,269.30660334627476,0.04459926202442696,0.003161402706817029,78.19214217173959
Lenovo ThinkPad,Cisco,Damaged,79.65913603096527,Laptop,2018,22.83074649415023,0.05751275980699957,0.6146674738654865,88.47582926485835,0.021645272069671706,0.001315748013252732,62.03437598577754
Rack Server,Intel,Scrap,68.05680246065651,Server,2020,49.964233761948975,0.10476397936209844,1.4494341580516534,214.7078854307278,0.03953061565754481,0.0023534704298945777,45.09110966741338
WiFi Router,LG,Excellent,88.13711011584554,Router,2015,14.90715873273298,0.0156741674989553,0.17800274631919752,55.85299744678135,0.011249022330849217,0.0010545695975948393,70.01822081953941
iPad,Acer,Fair,77.96767621842251,Tablet,2016,17.605119676758907,0.03579630871303308,0.3505804588449653,31.074734866448463,0.010635070662578936,0.0006578143708583409,71.68158296580339
WiFi Router,HP,Damaged,75.7586655685876,Router,2008,19.59300357422773,0.010366828663568072,0.12473056080774626,32.23655200005322,0.006216084768737325,0.0005125929427075782,76.1449598897049
OLED TV,LG,Excellent,84.95989755158567,TV,2014,22.063892441215984,0.021963472992003068,0.32149159639586633,89.70688211900044,0.00781606650308053,0.0009802674621775913,60.95453086909108
OnePlus 9,Asus,Good,85.18994035506071,Smartphone,2017,6.015939871667441,0.029037320246938607,0.21009250560683582,16.39380805305677,0.011037658265974975,0.0008408713782949531,75.65329992221963
WiFi Router,Panasonic,Damaged,83.48220793794495,Router,2012,18.63364769452755,0.008641046650126478,0.12377129206361204,31.292631812871395,0.0060548286683263135,0.0005555381178034329,69.08284127853015
HP Pavilion,HP,Good,86.16354654527117,Laptop,2015,25.82724224728873,0.07764143522603727,0.9002715636770273,133.58556480470625,0.030897827226700862,0.001776975685782074,79.25500605025566
Redmi Note,Apple,Damaged,76.74097072109505,Smartphone,2010,17.866082291623012,0.021845961421353907,0.15066218495780068,9.590914549026513,0.006662143593751283,0.0004505853317333862,69.6788614159114
Office PC,Dell,Fair,84.8863794175494,Desktop,2023,30.571620767592535,0.10641662406254124,1.1851496700668445,228.48356132633634,0.041190303244750565,0.003069907609535022,72.92247804207388
Redmi Note,HP,Excellent,89.31328460937385,Smartphone,2024,6.810147185118592,0.0378038926495968,0.26585371417565923,19.08219925717745,0.01321144490353378,0.0012104751474941008,85.9067206799897
Mi Pad,Dell,Fair,81.36683976729562,Tablet,2012,18.91611497873342,0.04136767380737366,0.35585135140925733,28.999972371499343,0.012772308179362042,0.0006960093458773302,74.25192101909411
Inkjet Printer,Dell,Damaged,74.05934317934039,Printer,2025,20.738878094516608,0.0066176474378034115,0.09333409073241136,50.51701064021196,0.0029736608975052875,0.0003160139876396792,71.71903400253015
Gaming PC,Xiaomi,Damaged,77.67257262549462,Desktop,2020,31.634091110493266,0.06854202748037319,1.0092878355174153,170.76690300203214,0.029498200849890126,0.0017137694968838728,53.397798647206756
Enterprise Router,Acer,Damaged,82.32502765537755,Router,2025,15.062100426893634,0.008712305414452655,0.12676544678520899,33.11774671635162,0.006455691584594616,0.0006375254435239026,67.3601159469415
Galaxy S21,Nokia,Good,91.64056117381634,Smartphone,2017,12.13128573339983,0.0338057112197909,0.20393785488595728,15.31362862556064,0.008398146688683427,0.000884599832177973,71.43380803403922
LED TV,Lenovo,Damaged,80.81460456585093,TV,2013,25.821591924045308,0.00951874047471938,0.14677371625430055,53.133086324566065,0.0033210400397513306,0.0006070156427026124,61.15134247480884
Blade Server,Nokia,Good,87.01086651787529,Server,2013,45.06521621365004,0.19849277577294586,2.5108775960971306,384.82304790229614,0.06326282195577626,0.004527231513231628,57.97180789637278
Blade Server,Lenovo,Good,83.90898560437557,Server,2015,44.27719327334009,0.19302698631702808,2.2990682944145644,387.01545721316694,0.06913092239674647,0.004381607606696648,72.36596788137396
Workstation,Xiaomi,Scrap,74.20788781723292,Desktop,2009,39.93067406529382,0.05379158738145833,0.5331198750367395,111.07457946501883,0.014959536783828322,0.0015018892220203463,46.71152016684622
Rack Server,Apple,Good,87.88282998145674,Server,2024,42.51732764583669,0.20057013607552437,2.6123681707949786,394.5314248925325,0.07295273880978244,0.004558619460779225,69.73085185421529
Office PC,Samsung,Excellent,89.47142504714756,Desktop,2016,23.762606438072797,0.13951663235203823,1.5424676336107412,284.6162972724954,0.04789432022313676,0.0034809245395848103,81.84574698051159
HP Pavilion,Asus,Good,89.28715186003384,Laptop,2024,16.219578409447326,0.07519632168154775,0.8200953787530363,116.6342601455906,0.03395093662067141,0.0018177191201616731,76.36393001283564
OLED TV,OnePlus,Fair,82.96064912471911,TV,2010,22.16586649083184,0.015247546097737071,0.19532316695728985,66.4327063350863,0.004324833486893172,0.000617919538851633,67.60907271086957
Lenovo ThinkPad,Apple,Damaged,76.92082845375505,Laptop,2015,27.294101139641935,0.054065556733854166,0.5983736195002896,86.22116895763301,0.014542637205744424,0.0012264511341621921,60.14657194752748
Galaxy S21,Intel,Damaged,77.85683962716381,Smartphone,2020,15.076209809544821,0.02145903329652467,0.152838205889986,12.393933328821221,0.009590985910037904,0.0006933814977226451,72.8083833135814
Gaming PC,Nokia,Fair,90.91821394715717,Desktop,2019,28.656551756734387,0.0932145983381535,1.1952591081632735,221.83909533583446,0.03411617738598761,0.0026703407050633374,68.1966295735183
OLED TV,Intel,Fair,79.19322107397194,TV,2019,20.694749288488183,0.01580714202560535,0.274174456355665,84.21271864986673,0.005725801347191624,0.0008714498319599722,57.13922112769674
Inkjet Printer,HP,Excellent,82.57956666584192,Printer,2021,11.542858009565787,0.01076168818116022,0.12336978629828102,81.60308801598856,0.004856008461848207,0.0005424005435083109,72.04780412296496
OLED TV,Panasonic,Good,84.9389552485048,TV,2011,20.27912150546771,0.015512118472234477,0.24451388856431053,87.19425840829135,0.004798261962026344,0.0008384202283188906,65.62084710231198
Inkjet Printer,Acer,Good,73.51350516863212,Printer,2015,16.672484547687993,0.008427255649040078,0.10441328892583747,63.50665650074297,0.0031036572137509953,0.00043140085687058,66.98766420405707
iPhone 11,Xiaomi,Good,86.64924597922058,Smartphone,2013,17.0498505560731,0.03265139458391984,0.26685140139484304,15.939385670107782,0.010710643727455959,0.0009015163031137636,77.01244882976457
Blade Server,Cisco,Excellent,80.42322531099481,Server,2010,44.18182777477294,0.2069643022905339,2.3981197163593904,434.69882560313334,0.07985485235065826,0.005265896190034521,58.360466820656974
Laser Printer,Apple,Good,86.89154523343012,Printer,2016,15.332011862414788,0.009671861755738146,0.09131149907930725,58.608515940328985,0.0037367880500503545,0.00036721955458107275,58.66149276413034
Mi Pad,Dell,Damaged,82.30304794671282,Tablet,2020,13.622592676544674,0.036789601982913325,0.2563734573207183,29.40808765309243,0.011071254695802597,0.0006982167079979158,67.67860490942066
iPad,Dell,Damaged,77.93567988187543,Tablet,2010,19.493741828013246,0.032936142583749356,0.3019908848173571,28.415614703436592,0.008547243070326326,0.0005987324121179687,55.75588166985122
Enterprise Router,Sony,Excellent,89.51215567458163,Router,2015,13.339330942684366,0.01666370346976441,0.20706953937982742,59.07527131165631,0.011265957050176535,0.0011224547751325271,77.77297447378713
iPad,Samsung,Scrap,67.79262449868403,Tablet,2024,15.935046071085143,0.02425718256918815,0.231742365761671,21.242052920304385,0.007810305119172027,0.0005159690350641889,68.65434275301314
LED TV,Dell,Scrap,71.21609595964077,TV,2012,26.670655938177497,0.00867897129782132,0.13527729329767593,47.77455080186898,0.002770653296030225,0.0005179114852423038,57.34019195244472
OLED TV,Samsung,Fair,84.94907946215616,TV,2021,21.289345672432553,0.01879870982047677,0.2775003068497708,92.9223610656328,0.006661824675864953,0.0010009203919203187,71.41811524708562
Laser Printer,Apple,Good,85.13744522322341,Printer,2015,20.123308941292258,0.009213488611638359,0.10474795405018429,61.27229470741421,0.003725472549125399,0.0004092859465301489,62.758769967928515
Gaming PC,OnePlus,Good,91.22464615347137,Desktop,2018,32.75080426039185,0.10285380738391275,1.2101726500635663,245.89813932741725,0.03699074447137146,0.002896238445590553,59.87541173201891
OnePlus 9,LG,Scrap,69.0139005506126,Smartphone,2019,13.981783948535766,0.020782486623459953,0.13118995584345203,9.83187802349096,0.005553567487726015,0.0004872931231009541,65.00491509209586
iPhone 11,HP,Damaged,80.42824801728966,Smartphone,2023,12.005349789475765,0.023405955896051104,0.16918563547273452,11.804225651420893,0.00859655186837001,0.0007072972296467527,66.71206770308694
MacBook Pro,Sony,Scrap,72.81612401529682,Laptop,2025,28.040988431898555,0.048055452124936934,0.43637729436677597,75.62141978850322,0.014286957080130737,0.0011802286228603002,63.65375266498517
OnePlus 9,LG,Good,88.33165519242391,Smartphone,2019,13.58434691381725,0.031995358389492246,0.2513974789651841,18.899061123442813,0.010994198649227174,0.0009288923623109643,73.55587556476023
OnePlus 9,Panasonic,Damaged,77.35568330835223,Smartphone,2011,14.87380308722231,0.02029052671666329,0.156035629542486,9.74375814807925,0.006109109019277682,0.0006285030879736467,76.04448400157267
Office PC,Apple,Damaged,83.57914598944132,Desktop,2022,28.21558971690229,0.08360706493456262,0.9590493101096988,170.29877927573807,0.02513380984186446,0.002039173618332265,66.71167739381595
OnePlus 9,OnePlus,Damaged,76.59850037555377,Smartphone,2014,17.18731216156857,0.021377707020120536,0.15524529337095502,9.872415473666315,0.0069278539877888025,0.0005437445294136286,67.55517354632298
OnePlus 9,Sony,Damaged,76.56971769305977,Smartphone,2023,14.68163137793826,0.02734195206559724,0.17981935544852554,11.618748236880393,0.007982617696090847,0.0009130693544005068,75.03230931907909
Mi Pad,Panasonic,Fair,80.17591913301554,Tablet,2011,16.387152532730237,0.04155477537788402,0.3314880780246361,32.156295180966794,0.01084977980795422,0.0006735945657002387,76.53965286763383
Gaming PC,Xiaomi,Scrap,67.10551390032309,Desktop,2012,32.32944424634787,0.0612181187303821,0.6348643296759829,109.84452148464057,0.016212327094780876,0.0015082014717022597,61.368052412081006
Redmi Note,Apple,Damaged,73.7033026857477,Smartphone,2011,16.195103760021127,0.02111585425962341,0.13205012227795776,10.376132480879802,0.007507326119937683,0.0006174593193913108,62.49108941999531
Gaming PC,Apple,Good,80.73505318100028,Desktop,2018,30.929295425476045,0.11495124270622087,1.400538284946883,250.40410963880643,0.03367616735466317,0.0029810071578712186,74.22792987924889
iPhone 11,Nokia,Damaged,73.23516064948046,Smartphone,2024,15.984224498452322,0.022856518037078204,0.15640432032095275,12.242219969610211,0.007530518256053745,0.0005930060044647084,70.17769184058206
OnePlus 9,Cisco,Damaged,82.52956928516727,Smartphone,2022,13.201170126020049,0.023488508596784658,0.1824937043219667,12.323774028708494,0.008242452036448057,0.0006719541193283621,67.62745702264924
Gaming PC,Acer,Damaged,81.09318418633978,Desktop,2023,24.028464817528572,0.07077856021682792,0.7978496884678008,168.50135885157627,0.022298368435695482,0.0021515355913453425,64.82188615793308
Lenovo ThinkPad,Intel,Scrap,70.5589036430625,Laptop,2011,32.16843071594916,0.03759899355251912,0.3360842777600935,67.0383281284802,0.01434077594565297,0.0010049865736844912,59.895771663927924
Gaming PC,Dell,Fair,72.76961953414246,Desktop,2010,33.261008345056354,0.10065982775115435,1.1464315933742117,211.64666061617967,0.03288288825105026,0.002210105112073457,58.346873542741385
LED TV,Samsung,Good,90.52889185118553,TV,2024,16.983920003196978,0.019618692763063043,0.3226057881629065,101.64097814633122,0.006825551517524183,0.0011774022842386913,62.78886244909196
iPad,Sony,Scrap,71.96818637094663,Tablet,2011,21.931514674490955,0.02158229067452243,0.20253482729560618,20.90881773088187,0.005913230307229954,0.0003558883505509256,57.95849510216088
Laser Printer,Lenovo,Damaged,80.96996933857281,Printer,2024,17.94864351096053,0.006920992934182511,0.07066916658103854,52.23585131145748,0.0028428960212098756,0.00035683678681775415,65.91837956679502
Lenovo ThinkPad,HP,Scrap,68.71743817393835,Laptop,2020,28.572673764524737,0.04490235154387613,0.44619207316855636,72.9999808444692,0.014410814279607569,0.0009901761947650326,59.01714558691534
Galaxy Tab,Panasonic,Excellent,93.10836882502048,Tablet,2024,10.539925406554566,0.05468589030215739,0.5030572699664947,45.66676472267478,0.015176503571029468,0.00118337064134794,82.06075187406385
Lenovo ThinkPad,Samsung,Good,84.84523643321292,Laptop,2025,16.506261307406273,0.1023967732624389,0.9519082296757723,162.97809469012356,0.03597142893598468,0.0016762892124463102,66.50634890567966
Laser Printer,Dell,Damaged,72.98189449930352,Printer,2012,19.849692466414222,0.0067017438764554885,0.06873963733596036,45.54220827936721,0.0025570188201321222,0.00031602349134356227,59.34670200642045
Mi Pad,Asus,Fair,83.08564459800962,Tablet,2017,17.08696428411235,0.04081553560327146,0.35923259339755403,26.99331002423214,0.013103789222097264,0.0007584382054133023,64.42670069385608
Enterprise Router,Nokia,Excellent,75.53599382938208,Router,2009,14.562943322281829,0.01173529558251319,0.1652605766006932,52.35735928912823,0.008894476888149629,0.000985599885337427,61.491390043451624
Gaming PC,Dell,Damaged,75.3067996860392,Desktop,2012,31.09681614162984,0.07994591743606735,0.8312451526275216,149.6902295608531,0.02385764896034033,0.0015291840933835518,55.820558747853845
Mi Pad,Acer,Scrap,73.63156871147496,Tablet,2014,19.171999116943248,0.020776979932634564,0.15486996582262952,17.095919520205232,0.005922301753462431,0.00047137270391084347,59.89439221992564
WiFi Router,Lenovo,Fair,88.10690171565275,Router,2024,15.276564401062698,0.013041676218115352,0.1684303500991144,50.087783854267556,0.008595183177772052,0.0008620025853770773,73.35501937835562
Office PC,Lenovo,Good,83.84531659398945,Desktop,2023,25.170176478983734,0.12230270816693664,1.3380902216767219,238.21193222013457,0.04069381384514221,0.0026937659011049132,73.0508153602248
iPad,Acer,Excellent,91.8942951992705,Tablet,2019,15.518323938750372,0.04884184210530673,0.48833646451056,43.57509573479261,0.017871980521113114,0.0009709660194632487,68.03421653350402
WiFi Router,HP,Fair,78.82796858098575,Router,2018,11.598433884223187,0.014027406623110946,0.14652891754222414,50.14989637384269,0.008675647183941882,0.000827573910176845,68.83182282054588
Laser Printer,Xiaomi,Scrap,71.70709967146892,Printer,2020,20.85530585491352,0.004715411638698821,0.055418196161145385,33.39458447398602,0.002102285905099327,0.00028495441586177023,56.79027724816873
WiFi Router,Apple,Fair,76.89006498412245,Router,2012,19.901054586872853,0.011038423893537269,0.1431685084909783,43.53634167678177,0.006945957055782956,0.000788334878666163,69.16752989831149
